Casos,Casos confirmados,Casos probables,Departamentos,Distritos,Provincias,Año,Eventos o daños,Semana
0,0,0,MADRE DE DIOS,IBERIA,TAHUAMANU,2017,Dengue,52
0,0,0,HUANUCO,PUERTO INCA,PUERTO INCA,2017,Dengue,52
0,0,0,ICA,MARCONA,NASCA,2017,Dengue,52
0,0,0,PIURA,LA HUACA,PAITA,2017,Dengue,52
0,0,0,SAN MARTIN,TOCACHE,TOCACHE,2017,Dengue,52
0,0,0,PIURA,LALAQUIZ,HUANCABAMBA,2017,Dengue,52
0,0,0,SAN MARTIN,SHUNTE,TOCACHE,2017,Dengue,52
7,7,0,AMAZONAS,BAGUA,BAGUA,2017,Dengue,52
0,0,0,SAN MARTIN,YANTALO,MOYOBAMBA,2017,Dengue,52
0,0,0,TUMBES,CORRALES,TUMBES,2017,Dengue,52
0,0,0,HUANUCO,DANIEL ALOMIA ROBLES,LEONCIO PRADO,2017,Dengue,52
0,0,0,ANCASH,COISHCO,SANTA,2017,Dengue,52
0,0,0,ICA,SUNAMPE,CHINCHA,2017,Dengue,52
0,0,0,CALLAO,VENTANILLA,CALLAO,2017,Dengue,52
0,0,0,SAN MARTIN,ALTO BIAVO,BELLAVISTA,2017,Dengue,52
0,0,0,JUNIN,SATIPO,SATIPO,2017,Dengue,52
0,0,0,HUANUCO,RUPA-RUPA,LEONCIO PRADO,2017,Dengue,52
0,0,0,TUMBES,CANOAS DE PUNTA SAL,CONTRALMIRANTE VILLAR,2017,Dengue,52
1,0,1,AYACUCHO,SAMUGARI,LA MAR,2017,Dengue,52
0,0,0,LA LIBERTAD,LA ESPERANZA,TRUJILLO,2017,Dengue,52
0,0,0,LORETO,MAZAN,MAYNAS,2017,Dengue,52
0,0,0,UCAYALI,YURUA,ATALAYA,2017,Dengue,52
0,0,0,LAMBAYEQUE,PITIPO,FERRE�AFE,2017,Dengue,52
0,0,0,HUANUCO,MONZON,HUAMALIES,2017,Dengue,52
0,0,0,SAN MARTIN,SAN JOSE DE SISA,EL DORADO,2017,Dengue,52
0,0,0,CAJAMARCA,CHOTA,CHOTA,2017,Dengue,52
0,0,0,PIURA,CHALACO,MORROPON,2017,Dengue,52
0,0,0,JUNIN,MAZAMARI,SATIPO,2017,Dengue,52
0,0,0,LORETO,BARRANCA,DATEM DEL MARA�ON,2017,Dengue,52
0,0,0,LIMA,PUCUSANA,LIMA,2017,Dengue,52
0,0,0,AMAZONAS,CUMBA,UTCUBAMBA,2017,Dengue,52
0,0,0,LA LIBERTAD,GUADALUPITO,VIRU,2017,Dengue,52
0,0,0,HUANUCO,JOSE CRESPO Y CASTILLO,LEONCIO PRADO,2017,Dengue,52
0,0,0,TUMBES,SAN JACINTO,TUMBES,2017,Dengue,52
14,3,11,LORETO,SAN JUAN BAUTISTA,MAYNAS,2017,Dengue,52
0,0,0,HUANUCO,YUYAPICHIS,PUERTO INCA,2017,Dengue,52
0,0,0,LIMA,SAN MARTIN DE PORRES,LIMA,2017,Dengue,52
0,0,0,LIMA,RIMAC,LIMA,2017,Dengue,52
0,0,0,ICA,LA TINGUI�A,ICA,2017,Dengue,52
9,9,0,PIURA,SULLANA,SULLANA,2017,Dengue,52
0,0,0,PIURA,EL TALLAN,PIURA,2017,Dengue,52
0,0,0,LORETO,YAQUERANA,REQUENA,2017,Dengue,52
0,0,0,SAN MARTIN,CAYNARACHI,LAMAS,2017,Dengue,52
0,0,0,UCAYALI,CURIMANA,PADRE ABAD,2017,Dengue,52
0,0,0,ICA,PACHACUTEC,ICA,2017,Dengue,52
0,0,0,LORETO,PUTUMAYO,PUTUMAYO,2017,Dengue,52
0,0,0,ICA,SAN CLEMENTE,PISCO,2017,Dengue,52
0,0,0,UCAYALI,NESHUYA,PADRE ABAD,2017,Dengue,52
0,0,0,LORETO,ALTO NANAY,MAYNAS,2017,Dengue,52
0,0,0,SAN MARTIN,CALZADA,MOYOBAMBA,2017,Dengue,52
0,0,0,CUSCO,KIMBIRI,LA CONVENCION,2017,Dengue,52
0,0,0,LAMBAYEQUE,PUCALA,CHICLAYO,2017,Dengue,52
0,0,0,UCAYALI,CAMPOVERDE,CORONEL PORTILLO,2017,Dengue,52
0,0,0,ICA,TAMBO DE MORA,CHINCHA,2017,Dengue,52
0,0,0,SAN MARTIN,JUANJUI,MARISCAL CACERES,2017,Dengue,52
0,0,0,PIURA,YAMANGO,MORROPON,2017,Dengue,52
3,0,3,LA LIBERTAD,CHEPEN,CHEPEN,2017,Dengue,52
0,0,0,SAN MARTIN,HUICUNGO,MARISCAL CACERES,2017,Dengue,52
0,0,0,LORETO,TIGRE,LORETO,2017,Dengue,52
0,0,0,HUANUCO,LUYANDO,LEONCIO PRADO,2017,Dengue,52
0,0,0,JUNIN,CHANCHAMAYO,CHANCHAMAYO,2017,Dengue,52
0,0,0,CAJAMARCA,YONAN,CONTUMAZA,2017,Dengue,52
0,0,0,LA LIBERTAD,MOCHE,TRUJILLO,2017,Dengue,52
0,0,0,LA LIBERTAD,SANTIAGO DE CAO,ASCOPE,2017,Dengue,52
0,0,0,SAN MARTIN,TABALOSOS,LAMAS,2017,Dengue,52
0,0,0,PIURA,EL CARMEN DE LA FRONTERA,HUANCABAMBA,2017,Dengue,52
0,0,0,SAN MARTIN,PARDO MIGUEL,RIOJA,2017,Dengue,52
0,0,0,SAN MARTIN,SORITOR,MOYOBAMBA,2017,Dengue,52
0,0,0,SAN MARTIN,BAJO BIAVO,BELLAVISTA,2017,Dengue,52
0,0,0,TUMBES,LA CRUZ,TUMBES,2017,Dengue,52
0,0,0,CAJAMARCA,CHILETE,CONTUMAZA,2017,Dengue,52
0,0,0,LORETO,ALTO TAPICHE,REQUENA,2017,Dengue,52
0,0,0,LIMA,LA VICTORIA,LIMA,2017,Dengue,52
0,0,0,ICA,HUMAY,PISCO,2017,Dengue,52
0,0,0,LA LIBERTAD,SAN PEDRO DE LLOC,PACASMAYO,2017,Dengue,52
0,0,0,LORETO,SOPLIN,REQUENA,2017,Dengue,52
0,0,0,LA LIBERTAD,CHICAMA,ASCOPE,2017,Dengue,52
0,0,0,PIURA,BELLAVISTA,SULLANA,2017,Dengue,52
0,0,0,ICA,SALAS,ICA,2017,Dengue,52
0,0,0,LA LIBERTAD,PAIJAN,ASCOPE,2017,Dengue,52
0,0,0,SAN MARTIN,NUEVA CAJAMARCA,RIOJA,2017,Dengue,52
0,0,0,PIURA,PAIMAS,AYABACA,2017,Dengue,52
0,0,0,LAMBAYEQUE,TUMAN,CHICLAYO,2017,Dengue,52
0,0,0,LIMA,SAN ISIDRO,LIMA,2017,Dengue,52
0,0,0,PIURA,SECHURA,SECHURA,2017,Dengue,52
0,0,0,PIURA,LOS ORGANOS,TALARA,2017,Dengue,52
0,0,0,AMAZONAS,IMAZA,BAGUA,2017,Dengue,52
0,0,0,TUMBES,TUMBES,TUMBES,2017,Dengue,52
0,0,0,LORETO,TROMPETEROS,LORETO,2017,Dengue,52
0,0,0,PIURA,COLAN,PAITA,2017,Dengue,52
2,2,0,MADRE DE DIOS,LAS PIEDRAS,TAMBOPATA,2017,Dengue,52
0,0,0,LAMBAYEQUE,OLMOS,LAMBAYEQUE,2017,Dengue,52
0,0,0,MADRE DE DIOS,HUEPETUHE,MANU,2017,Dengue,52
0,0,0,PIURA,VICHAYAL,PAITA,2017,Dengue,52
0,0,0,PIURA,QUERECOTILLO,SULLANA,2017,Dengue,52
0,0,0,PIURA,SANTO DOMINGO,MORROPON,2017,Dengue,52
0,0,0,TUMBES,PAMPAS DE HOSPITAL,TUMBES,2017,Dengue,52
13,13,0,UCAYALI,CALLERIA,CORONEL PORTILLO,2017,Dengue,52
0,0,0,ICA,LLIPATA,PALPA,2017,Dengue,52
0,0,0,CUSCO,PICHARI,LA CONVENCION,2017,Dengue,52
0,0,0,SAN MARTIN,MORALES,SAN MARTIN,2017,Dengue,52
0,0,0,PIURA,BELLAVISTA DE LA UNION,SECHURA,2017,Dengue,52
1,0,1,LA LIBERTAD,FLORENCIA DE MORA,TRUJILLO,2017,Dengue,52
1,0,1,ICA,PALPA,PALPA,2017,Dengue,52
0,0,0,LORETO,LAGUNAS,ALTO AMAZONAS,2017,Dengue,52
0,0,0,PIURA,SANTA CATALINA DE MOSSA,MORROPON,2017,Dengue,52
0,0,0,PIURA,BERNAL,SECHURA,2017,Dengue,52
0,0,0,PIURA,CANCHAQUE,HUANCABAMBA,2017,Dengue,52
0,0,0,LAMBAYEQUE,JAYANCA,LAMBAYEQUE,2017,Dengue,52
0,0,0,LAMBAYEQUE,CHICLAYO,CHICLAYO,2017,Dengue,53
0,0,0,PIURA,MANCORA,TALARA,2017,Dengue,53
0,0,0,LA LIBERTAD,CHOCOPE,ASCOPE,2017,Dengue,53
0,0,0,ANCASH,NEPE�A,SANTA,2017,Dengue,53
0,0,0,PIURA,MORROPON,MORROPON,2017,Dengue,53
0,0,0,LORETO,RAMON CASTILLA,MARISCAL RAMON CASTILLA,2017,Dengue,53
0,0,0,MADRE DE DIOS,I�APARI,TAHUAMANU,2017,Dengue,53
0,0,0,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,2017,Dengue,53
0,0,0,SAN MARTIN,TARAPOTO,SAN MARTIN,2017,Dengue,53
0,0,0,ICA,MARCONA,NASCA,2017,Dengue,53
0,0,0,PIURA,LA MATANZA,MORROPON,2017,Dengue,53
0,0,0,LORETO,SAQUENA,REQUENA,2017,Dengue,53
0,0,0,TUMBES,MATAPALO,ZARUMILLA,2017,Dengue,53
0,0,0,CAJAMARCA,JAEN,JAEN,2017,Dengue,53
0,0,0,PIURA,BUENOS AIRES,MORROPON,2017,Dengue,53
0,0,0,LA LIBERTAD,LAREDO,TRUJILLO,2017,Dengue,53
0,0,0,UCAYALI,MANANTAY,CORONEL PORTILLO,2017,Dengue,53
0,0,0,ICA,PARACAS,PISCO,2017,Dengue,53
0,0,0,CAJAMARCA,CHOTA,CHOTA,2017,Dengue,53
0,0,0,AMAZONAS,EL MILAGRO,UTCUBAMBA,2017,Dengue,53
0,0,0,SAN MARTIN,RIOJA,RIOJA,2017,Dengue,53
0,0,0,LORETO,REQUENA,REQUENA,2017,Dengue,53
0,0,0,PIURA,SAPILLICA,AYABACA,2017,Dengue,53
0,0,0,SAN MARTIN,SACANCHE,HUALLAGA,2017,Dengue,53
0,0,0,MADRE DE DIOS,IBERIA,TAHUAMANU,2017,Dengue,53
0,0,0,TUMBES,CORRALES,TUMBES,2017,Dengue,53
0,0,0,LAMBAYEQUE,JOSE LEONARDO ORTIZ,CHICLAYO,2017,Dengue,53
0,0,0,IMPORTADOS,IMPORTADOS,IMPORTADOS,2017,Dengue,53
0,0,0,UCAYALI,CALLERIA,CORONEL PORTILLO,2017,Dengue,53
0,0,0,LIMA,CARABAYLLO,LIMA,2017,Dengue,53
0,0,0,ICA,EL INGENIO,NASCA,2017,Dengue,53
0,0,0,LIMA,INDEPENDENCIA,LIMA,2017,Dengue,53
0,0,0,ICA,SANTA CRUZ,PALPA,2017,Dengue,53
0,0,0,PIURA,COLAN,PAITA,2017,Dengue,53
0,0,0,TUMBES,SAN JACINTO,TUMBES,2017,Dengue,53
0,0,0,MADRE DE DIOS,INAMBARI,TAMBOPATA,2017,Dengue,53
0,0,0,PIURA,TAMARINDO,PAITA,2017,Dengue,53
0,0,0,SAN MARTIN,TABALOSOS,LAMAS,2017,Dengue,53
0,0,0,UCAYALI,ALEXANDER VON HUMBOLDT,PADRE ABAD,2017,Dengue,53
0,0,0,LA LIBERTAD,GUADALUPE,PACASMAYO,2017,Dengue,53
0,0,0,CAJAMARCA,CONTUMAZA,CONTUMAZA,2017,Dengue,53
0,0,0,PIURA,SANTO DOMINGO,MORROPON,2017,Dengue,53
0,0,0,LIMA,SAN JUAN DE MIRAFLORES,LIMA,2017,Dengue,53
0,0,0,PIURA,CASTILLA,PIURA,2017,Dengue,53
0,0,0,LIMA,LA VICTORIA,LIMA,2017,Dengue,53
0,0,0,LA LIBERTAD,CHAO,VIRU,2017,Dengue,53
0,0,0,LORETO,BELEN,MAYNAS,2017,Dengue,53
0,0,0,SAN MARTIN,CACATACHI,SAN MARTIN,2017,Dengue,53
0,0,0,PIURA,VICE,SECHURA,2017,Dengue,53
0,0,0,LAMBAYEQUE,JAYANCA,LAMBAYEQUE,2017,Dengue,53
0,0,0,HUANUCO,PUERTO INCA,PUERTO INCA,2017,Dengue,53
0,0,0,ANCASH,CHIMBOTE,SANTA,2017,Dengue,53
0,0,0,PIURA,SAN MIGUEL DE EL FAIQUE,HUANCABAMBA,2017,Dengue,53
0,0,0,LA LIBERTAD,JEQUETEPEQUE,PACASMAYO,2017,Dengue,53
0,0,0,PIURA,CRISTO NOS VALGA,SECHURA,2017,Dengue,53
0,0,0,CUSCO,VILLA KINTIARINA,LA CONVENCION,2017,Dengue,53
0,0,0,LIMA,PUENTE PIEDRA,LIMA,2017,Dengue,53
0,0,0,SAN MARTIN,LAMAS,LAMAS,2017,Dengue,53
0,0,0,SAN MARTIN,POLVORA,TOCACHE,2017,Dengue,53
0,0,0,PIURA,BELLAVISTA DE LA UNION,SECHURA,2017,Dengue,53
0,0,0,ICA,NASCA,NASCA,2017,Dengue,53
0,0,0,PIURA,CANCHAQUE,HUANCABAMBA,2017,Dengue,53
0,0,0,ICA,SUNAMPE,CHINCHA,2017,Dengue,53
0,0,0,TUMBES,PAPAYAL,ZARUMILLA,2017,Dengue,53
0,0,0,PIURA,PARI�AS,TALARA,2017,Dengue,53
0,0,0,SAN MARTIN,CASPISAPA,PICOTA,2017,Dengue,53
0,0,0,HUANUCO,YUYAPICHIS,PUERTO INCA,2017,Dengue,53
0,0,0,LIMA,ATE,LIMA,2017,Dengue,53
0,0,0,PIURA,BERNAL,SECHURA,2017,Dengue,53
0,0,0,LIMA,RIMAC,LIMA,2017,Dengue,53
0,0,0,LIMA,VILLA MARIA DEL TRIUNFO,LIMA,2017,Dengue,53
0,0,0,SAN MARTIN,PICOTA,PICOTA,2017,Dengue,53
0,0,0,SAN MARTIN,CAYNARACHI,LAMAS,2017,Dengue,53
0,0,0,ICA,CHINCHA BAJA,CHINCHA,2017,Dengue,53
0,0,0,AMAZONAS,LA PECA,BAGUA,2017,Dengue,53
0,0,0,CAJAMARCA,CAJAMARCA,CAJAMARCA,2017,Dengue,53
0,0,0,LORETO,ALTO TAPICHE,REQUENA,2017,Dengue,53
0,0,0,SAN MARTIN,YANTALO,MOYOBAMBA,2017,Dengue,53
0,0,0,HUANUCO,RUPA-RUPA,LEONCIO PRADO,2017,Dengue,53
0,0,0,SAN MARTIN,PACHIZA,MARISCAL CACERES,2017,Dengue,53
0,0,0,JUNIN,PERENE,CHANCHAMAYO,2017,Dengue,53
0,0,0,PIURA,SONDORILLO,HUANCABAMBA,2017,Dengue,53
0,0,0,LIMA,COMAS,LIMA,2017,Dengue,53
0,0,0,TUMBES,CANOAS DE PUNTA SAL,CONTRALMIRANTE VILLAR,2017,Dengue,53
0,0,0,PIURA,CHALACO,MORROPON,2017,Dengue,53
0,0,0,LA LIBERTAD,VIRU,VIRU,2017,Dengue,53
0,0,0,ICA,HUMAY,PISCO,2017,Dengue,53
0,0,0,LIMA,PUEBLO LIBRE,LIMA,2017,Dengue,53
0,0,0,SAN MARTIN,MORALES,SAN MARTIN,2017,Dengue,53
0,0,0,LORETO,TIGRE,LORETO,2017,Dengue,53
0,0,0,PIURA,PAITA,PAITA,2017,Dengue,53
0,0,0,SAN MARTIN,SAN FERNANDO,RIOJA,2017,Dengue,53
0,0,0,SAN MARTIN,UCHIZA,TOCACHE,2017,Dengue,53
0,0,0,SAN MARTIN,SHANAO,LAMAS,2017,Dengue,53
0,0,0,LORETO,MAZAN,MAYNAS,2017,Dengue,53
0,0,0,CUSCO,PICHARI,LA CONVENCION,2017,Dengue,53
0,0,0,SAN MARTIN,TOCACHE,TOCACHE,2017,Dengue,53
0,0,0,LA LIBERTAD,PUEBLO NUEVO,CHEPEN,2017,Dengue,53
0,0,0,PIURA,AYABACA,AYABACA,2017,Dengue,53
0,0,0,LORETO,YAVARI,MARISCAL RAMON CASTILLA,2017,Dengue,53
0,0,0,AYACUCHO,AYNA,LA MAR,2017,Dengue,53
0,0,0,PIURA,FRIAS,AYABACA,2017,Dengue,53
0,0,0,PIURA,ARENAL,PAITA,2017,Dengue,53
0,0,0,ICA,PALPA,PALPA,2017,Dengue,53
0,0,0,ICA,PARCONA,ICA,2017,Dengue,53
0,0,0,LIMA,LIMA,LIMA,2017,Dengue,53
0,0,0,JUNIN,VIZCATAN DEL ENE,SATIPO,2017,Dengue,53
0,0,0,ICA,PUEBLO NUEVO,ICA,2017,Dengue,53
0,0,0,JUNIN,CHANCHAMAYO,CHANCHAMAYO,2017,Dengue,53
0,0,0,ICA,CHANGUILLO,NASCA,2017,Dengue,53
0,0,0,SAN MARTIN,NUEVA CAJAMARCA,RIOJA,2017,Dengue,53
0,0,0,PIURA,LALAQUIZ,HUANCABAMBA,2017,Dengue,53
0,0,0,LORETO,CONTAMANA,UCAYALI,2014,Dengue,9
0,0,0,SAN MARTIN,AWAJUN,RIOJA,2014,Dengue,9
0,0,0,SAN MARTIN,CACATACHI,SAN MARTIN,2014,Dengue,9
1,1,0,MADRE DE DIOS,LAS PIEDRAS,TAMBOPATA,2014,Dengue,9
0,0,0,LORETO,PEBAS,MARISCAL RAMON CASTILLA,2014,Dengue,9
2,2,0,SAN MARTIN,MORALES,SAN MARTIN,2014,Dengue,9
21,21,0,SAN MARTIN,CHAZUTA,SAN MARTIN,2014,Dengue,9
1,1,0,SAN MARTIN,LAMAS,LAMAS,2014,Dengue,9
0,0,0,SAN MARTIN,TINGO DE PONASA,PICOTA,2014,Dengue,9
0,0,0,PUNO,SAN GABAN,CARABAYA,2014,Dengue,9
1,1,0,TUMBES,ZORRITOS,CONTRALMIRANTE VILLAR,2014,Dengue,9
1,1,0,MADRE DE DIOS,TAHUAMANU,TAHUAMANU,2014,Dengue,9
0,0,0,HUANUCO,PUERTO INCA,PUERTO INCA,2014,Dengue,9
73,73,0,LORETO,IQUITOS,MAYNAS,2014,Dengue,9
2,2,0,SAN MARTIN,SHAPAJA,SAN MARTIN,2014,Dengue,9
0,0,0,SAN MARTIN,BUENOS AIRES,PICOTA,2014,Dengue,9
0,0,0,LORETO,LAS AMAZONAS,MAYNAS,2014,Dengue,9
0,0,0,SAN MARTIN,TRES UNIDOS,PICOTA,2014,Dengue,9
1,1,0,JUNIN,COVIRIALI,SATIPO,2014,Dengue,9
6,6,0,MADRE DE DIOS,MADRE DE DIOS,MANU,2014,Dengue,9
30,30,0,SAN MARTIN,TARAPOTO,SAN MARTIN,2014,Dengue,9
21,21,0,LORETO,YURIMAGUAS,ALTO AMAZONAS,2014,Dengue,9
0,0,0,LORETO,TROMPETEROS,LORETO,2014,Dengue,9
9,9,0,TUMBES,TUMBES,TUMBES,2014,Dengue,9
3,3,0,SAN MARTIN,TOCACHE,TOCACHE,2014,Dengue,9
0,0,0,LORETO,PUTUMAYO,PUTUMAYO,2014,Dengue,9
0,0,0,SAN MARTIN,CHIPURANA,SAN MARTIN,2014,Dengue,9
0,0,0,TUMBES,CASITAS,CONTRALMIRANTE VILLAR,2014,Dengue,9
0,0,0,TUMBES,SAN JUAN DE LA VIRGEN,TUMBES,2014,Dengue,9
30,30,0,LORETO,PUNCHANA,MAYNAS,2014,Dengue,9
0,0,0,SAN MARTIN,SORITOR,MOYOBAMBA,2014,Dengue,9
0,0,0,SAN MARTIN,SACANCHE,HUALLAGA,2014,Dengue,9
0,0,0,SAN MARTIN,PISCOYACU,HUALLAGA,2014,Dengue,9
1,1,0,PIURA,MANCORA,TALARA,2014,Dengue,9
0,0,0,SAN MARTIN,PUCACACA,PICOTA,2014,Dengue,9
5,5,0,CAJAMARCA,JAEN,JAEN,2014,Dengue,9
5,5,0,MADRE DE DIOS,INAMBARI,TAMBOPATA,2014,Dengue,9
8,8,0,SAN MARTIN,LA BANDA DE SHILCAYO,SAN MARTIN,2014,Dengue,9
0,0,0,SAN MARTIN,PICOTA,PICOTA,2014,Dengue,9
0,0,0,SAN MARTIN,NUEVO PROGRESO,TOCACHE,2014,Dengue,9
0,0,0,PASCO,PALCAZU,OXAPAMPA,2014,Dengue,9
0,0,0,IMPORTADOS,IMPORTADOS,IMPORTADOS,2014,Dengue,9
0,0,0,PUNO,AYAPATA,CARABAYA,2014,Dengue,9
4,4,0,LORETO,BARRANCA,DATEM DEL MARA�ON,2014,Dengue,9
1,1,0,SAN MARTIN,SAUCE,SAN MARTIN,2014,Dengue,9
1,1,0,MADRE DE DIOS,LABERINTO,TAMBOPATA,2014,Dengue,9
0,0,0,SAN MARTIN,SHANAO,LAMAS,2014,Dengue,9
0,0,0,AMAZONAS,CUMBA,UTCUBAMBA,2014,Dengue,9
0,0,0,AMAZONAS,EL MILAGRO,UTCUBAMBA,2014,Dengue,9
0,0,0,SAN MARTIN,SANTA ROSA,EL DORADO,2014,Dengue,9
0,0,0,LORETO,JENARO HERRERA,REQUENA,2014,Dengue,9
3,3,0,CUSCO,ECHARATE,LA CONVENCION,2014,Dengue,9
1,1,0,JUNIN,PANGOA,SATIPO,2014,Dengue,9
2,2,0,SAN MARTIN,SAN ANTONIO,SAN MARTIN,2014,Dengue,9
0,0,0,SAN MARTIN,ZAPATERO,LAMAS,2014,Dengue,9
0,0,0,CAJAMARCA,PUCARA,JAEN,2014,Dengue,9
0,0,0,HUANUCO,HONORIA,PUERTO INCA,2014,Dengue,9
0,0,0,SAN MARTIN,SAPOSOA,HUALLAGA,2014,Dengue,9
0,0,0,JUNIN,CHANCHAMAYO,CHANCHAMAYO,2014,Dengue,9
2,2,0,AMAZONAS,BAGUA GRANDE,UTCUBAMBA,2014,Dengue,9
0,0,0,MADRE DE DIOS,I�APARI,TAHUAMANU,2014,Dengue,9
1,1,0,UCAYALI,RAYMONDI,ATALAYA,2014,Dengue,9
2,2,0,JUNIN,MAZAMARI,SATIPO,2014,Dengue,9
0,0,0,SAN MARTIN,RIOJA,RIOJA,2014,Dengue,9
2,2,0,LA LIBERTAD,TRUJILLO,TRUJILLO,2014,Dengue,9
0,0,0,LORETO,PARINARI,LORETO,2014,Dengue,9
0,0,0,TUMBES,CANOAS DE PUNTA SAL,CONTRALMIRANTE VILLAR,2014,Dengue,9
0,0,0,HUANUCO,MARIANO DAMASO BERAUN,LEONCIO PRADO,2014,Dengue,9
2,2,0,JUNIN,PERENE,CHANCHAMAYO,2014,Dengue,9
2,2,0,SAN MARTIN,SAN RAFAEL,BELLAVISTA,2014,Dengue,9
0,0,0,SAN MARTIN,CASPISAPA,PICOTA,2014,Dengue,9
3,3,0,LORETO,REQUENA,REQUENA,2014,Dengue,9
21,21,0,SAN MARTIN,JUANJUI,MARISCAL CACERES,2014,Dengue,9
19,19,0,LORETO,SAN JUAN BAUTISTA,MAYNAS,2014,Dengue,9
13,13,0,LORETO,BELEN,MAYNAS,2014,Dengue,9
12,12,0,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,2014,Dengue,9
0,0,0,SAN MARTIN,CU�UMBUQUI,LAMAS,2014,Dengue,9
0,0,0,SAN MARTIN,ALTO BIAVO,BELLAVISTA,2014,Dengue,9
17,17,0,CUSCO,SANTA ANA,LA CONVENCION,2014,Dengue,9
0,0,0,UCAYALI,CAMPOVERDE,CORONEL PORTILLO,2014,Dengue,9
1,1,0,SAN MARTIN,ZAPATERO,LAMAS,2014,Dengue,10
0,0,0,SAN MARTIN,TINGO DE SAPOSOA,HUALLAGA,2014,Dengue,10
2,2,0,MADRE DE DIOS,HUEPETUHE,MANU,2014,Dengue,10
2,2,0,LORETO,NAUTA,LORETO,2014,Dengue,10
0,0,0,SAN MARTIN,CASPISAPA,PICOTA,2014,Dengue,10
1,1,0,PASCO,OXAPAMPA,OXAPAMPA,2014,Dengue,10
1,1,0,MADRE DE DIOS,LAS PIEDRAS,TAMBOPATA,2014,Dengue,10
0,0,0,SAN MARTIN,TRES UNIDOS,PICOTA,2014,Dengue,10
0,0,0,SAN MARTIN,SAUCE,SAN MARTIN,2014,Dengue,10
27,27,0,LORETO,SAN JUAN BAUTISTA,MAYNAS,2014,Dengue,10
4,4,0,JUNIN,RIO NEGRO,SATIPO,2014,Dengue,10
0,0,0,SAN MARTIN,BUENOS AIRES,PICOTA,2014,Dengue,10
0,0,0,SAN MARTIN,SAN PABLO,BELLAVISTA,2014,Dengue,10
4,4,0,LAMBAYEQUE,PITIPO,FERRE�AFE,2014,Dengue,10
0,0,0,SAN MARTIN,SHAMBOYACU,PICOTA,2014,Dengue,10
0,0,0,LORETO,MANSERICHE,DATEM DEL MARA�ON,2014,Dengue,10
1,1,0,LAMBAYEQUE,SALAS,LAMBAYEQUE,2014,Dengue,10
0,0,0,JUNIN,COVIRIALI,SATIPO,2014,Dengue,10
2,2,0,LORETO,REQUENA,REQUENA,2014,Dengue,10
8,8,0,SAN MARTIN,CHAZUTA,SAN MARTIN,2014,Dengue,10
30,30,0,SAN MARTIN,TARAPOTO,SAN MARTIN,2014,Dengue,10
0,0,0,TUMBES,CASITAS,CONTRALMIRANTE VILLAR,2014,Dengue,10
1,1,0,JUNIN,MAZAMARI,SATIPO,2014,Dengue,10
40,40,0,PIURA,PIURA,PIURA,2014,Dengue,10
0,0,0,SAN MARTIN,PINTO RECODO,LAMAS,2014,Dengue,10
1,1,0,LORETO,INDIANA,MAYNAS,2014,Dengue,10
4,4,0,CUSCO,ECHARATE,LA CONVENCION,2014,Dengue,10
0,0,0,TUMBES,SAN JUAN DE LA VIRGEN,TUMBES,2014,Dengue,10
7,7,0,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,2014,Dengue,10
0,0,0,CAJAMARCA,CHIRINOS,SAN IGNACIO,2014,Dengue,10
0,0,0,IMPORTADOS,IMPORTADOS,IMPORTADOS,2014,Dengue,10
0,0,0,SAN MARTIN,CACATACHI,SAN MARTIN,2014,Dengue,10
0,0,0,LORETO,PUTUMAYO,PUTUMAYO,2014,Dengue,10
0,0,0,LORETO,ALTO NANAY,MAYNAS,2014,Dengue,10
0,0,0,SAN MARTIN,PISCOYACU,HUALLAGA,2014,Dengue,10
0,0,0,LORETO,FERNANDO LORES,MAYNAS,2014,Dengue,10
0,0,0,SAN MARTIN,AWAJUN,RIOJA,2014,Dengue,10
1,1,0,SAN MARTIN,SAN ROQUE DE CUMBAZA,LAMAS,2014,Dengue,10
2,2,0,JUNIN,PICHANAQUI,CHANCHAMAYO,2014,Dengue,10
0,0,0,LORETO,TROMPETEROS,LORETO,2014,Dengue,10
17,17,0,UCAYALI,CALLERIA,CORONEL PORTILLO,2014,Dengue,10
0,0,0,SAN MARTIN,SAN ANTONIO,SAN MARTIN,2014,Dengue,10
0,0,0,SAN MARTIN,PICOTA,PICOTA,2014,Dengue,10
0,0,0,SAN MARTIN,NUEVO PROGRESO,TOCACHE,2014,Dengue,10
7,7,0,MADRE DE DIOS,MADRE DE DIOS,MANU,2014,Dengue,10
8,8,0,TUMBES,TUMBES,TUMBES,2014,Dengue,10
5,5,0,SAN MARTIN,MORALES,SAN MARTIN,2014,Dengue,10
0,0,0,AMAZONAS,EL MILAGRO,UTCUBAMBA,2014,Dengue,10
2,2,0,AMAZONAS,BAGUA GRANDE,UTCUBAMBA,2014,Dengue,10
0,0,0,HUANUCO,MARIANO DAMASO BERAUN,LEONCIO PRADO,2014,Dengue,10
0,0,0,LORETO,LAS AMAZONAS,MAYNAS,2014,Dengue,10
0,0,0,MADRE DE DIOS,TAHUAMANU,TAHUAMANU,2014,Dengue,10
2,2,0,SAN MARTIN,SAN RAFAEL,BELLAVISTA,2014,Dengue,10
0,0,0,LORETO,RAMON CASTILLA,MARISCAL RAMON CASTILLA,2014,Dengue,10
